49 of 73 units, , , , ,V4e107_00, , , ,V4e107_01, , , ,V4e111_00, , , ,V4e111_03, , , ,V4e118_00, , , ,V4e119_00, , , ,V4e121_00, , , ,V4e121_01, , , ,V4e121_02, , , ,V4e121_04, , , ,V4e121_05, , , ,V4e121_06, , , ,V4e121_07, , , ,V4e121_08, , , ,V4e121_09, , , ,V4e122_00, , , ,V4e122_01, , , ,V4e122_02, , , ,V4e122_03, , , ,MTe098_00, , , ,MTe098_01, , , ,MTe098_02, , , ,MTe098_03, , , ,MTe099_00, , , ,MTe099_01, , , ,MTe100_00, , , ,MTe101_00, , , ,MTe101_01, , , ,MTe101_03, , , ,MTe101_04, , , ,MTe102_00, , , ,MTe102_03, , , ,MTe102_05, , , ,MTe102_06, , , ,MTe105_00, , , ,MTe105_01, , , ,MTe113_00, , , ,MTe115_00, , , ,MTe115_02, , , ,MTe115_03, , , ,MTe116_00, , , ,MTe116_01, , , ,MTe116_02, , , ,MTe117_00, , , ,MTe117_01, , , ,MTe117_05, , , ,MTe117_06, , , ,MTe117_07, , , ,MTe117_08, , , 
trials,task,correct,color,motion,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample,fix,cueE,cueL,sample
604,M,1,1.0,1.0,14.71399974822998,43.72700119018555,77.58699798583984,33.81999969482422,6.059999942779541,5.065000057220459,24.138999938964844,40.279998779296875,8.37600040435791,9.569999694824219,28.118999481201172,44.391998291015625,NaN,NaN,NaN,NaN,22.910999298095703,10.618000030517578,70.08999633789062,40.04399871826172,3.4140000343322754,5.46999979019165,10.706000328063965,61.60499954223633,46.356998443603516,8.069000244140625,37.30799865722656,45.277000427246094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.92100143432617,10.625,6.671000003814697,22.0310001373291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.86199951171875,67.5270004272461,73.58300018310547,27.875,2.4649999141693115,4.451000213623047,13.996999740600586,25.60300064086914,20.382999420166016,25.621999740600586,42.10100173950195,12.343000411987305,NaN,NaN,NaN,NaN,4.585999965667725,2.244999885559082,18.479000091552734,40.426998138427734,NaN,NaN,NaN,NaN,0.06300000101327896,0.0,0.0,0.012000000104308128,28.014999389648438,25.451000213623047,24.698999404907227,44.284000396728516,42.249000549316406,37.071998596191406,115.97799682617188,146.0540008544922,NaN,NaN,NaN,NaN,29.850000381469727,27.923999786376953,22.440000534057617,73.66100311279297,24.024999618530273,131.1699981689453,53.20600128173828,158.3260040283203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.19300079345703,31.851999282836914,75.67900085449219,65.27400207519531,0.1459999978542328,4.390999794006348,24.363000869750977,8.13700008392334,NaN,NaN,NaN,NaN,0.25,8.140000343322754,28.94499969482422,8.70300006866455,67.07499694824219,131.02200317382812,140.16400146484375,151.43600463867188,21.958999633789062,47.733001708984375,35.61600112915039,17.87700080871582,NaN,NaN,NaN,NaN,11.78600025177002,17.340999603271484,30.809999465942383,47.85300064086914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.310999870300293,2.2360000610351562,4.254000186920166,36.1879997253418,2.3570001125335693,4.474999904632568,0.08399999886751175,21.405000686645508,NaN,NaN,NaN,NaN,42.6510009765625,67.43399810791016,44.37799835205078,137.3780059814453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
605,M,1,7.0,2.0,25.7189998626709,25.645999908447266,44.500999450683594,20.35700035095215,2.299999952316284,7.104000091552734,29.44300079345703,31.01799964904785,16.31100082397461,6.673999786376953,20.19499969482422,3.9660000801086426,NaN,NaN,NaN,NaN,30.79800033569336,8.935999870300293,83.1709976196289,31.695999145507812,7.8420000076293945,0.0,1.6740000247955322,29.17300033569336,13.529999732971191,4.323999881744385,30.20599937438965,29.73200035095215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.062999725341797,15.85099983215332,21.375999450683594,16.966999053955078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.95400047302246,45.792999267578125,63.222999572753906,14.758999824523926,0.09700000286102295,0.0010000000474974513,13.925999641418457,8.217000007629395,3.9189999103546143,27.457000732421875,57.494998931884766,13.536999702453613,NaN,NaN,NaN,NaN,19.340999603271484,29.5939998626709,14.53499984741211,28.60700035095215,NaN,NaN,NaN,NaN,25.298999786376953,54.29399871826172,0.9179999828338623,0.0,28.297000885009766,22.020000457763672,27.23699951171875,26.809999465942383,75.47899627685547,115.27999877929688,73.31300354003906,166.88600158691406,NaN,NaN,NaN,NaN,26.16200065612793,41.994998931884766,25.131000518798828,93.05999755859375,22.613000869750977,128.6649932861328,58.5890007019043,230.09300231933594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.25899887084961,79.44000244140625,121.15499877929688,39.8849983215332,5.3520002365112305,13.800000190734863,34.19300079345703,0.5379999876022339,NaN,NaN,NaN,NaN,3.311000108718872,9.975000381469727,37.18000030517578,16.645999908447266,93.93499755859375,125.20999908447266,132.06100463867188,103.81900024414062,72.02799987792969,59.39099884033203,36.27000045776367,39.46799850463867,NaN,NaN,NaN,NaN,13.692999839782715,8.652000427246094,22.863000869750977,49.446998596191406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.079999923706055,6.303999900817871,6.36899995803833,35.856998443603516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.96699905395508,18.93400001525879,12.069000244140625,72.69300079345703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,C,1,7.0,1.0,18.3700008392334,14.434000015258789,18.226999282836914,24.285999298095703,29.77899932861328,60.277000427246094,90.98999786376953,138.83799743652344,6.640999794006348,11.225000381469727,22.18000030517578,7.1539998054504395,NaN,NaN,NaN,NaN,21.200000762939453,36.957000732421875,17.555999755859375,29.39900016784668,2.3359999656677246,4.254000186920166,10.456000328063965,15.276000022888184,0.21899999678134918,5.177999973297119,1.5369999408721924,34.05799865722656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.765999794006348,17.80900001525879,27.3700008392334,46.53099822998047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.111000061035156,34.17300033569336,25.613000869750977,46.18600082397461,0.16599999368190765,0.0,0.02199999988079071,12.36400032043457,17.798999786376953,18.975000381469727,17.599000930786133,26.09000015258789,NaN,NaN,NaN,NaN,24.599000930786133,13.692000389099121,38.27399826049805,13.520999908447266,NaN,NaN,NaN,NaN,4.499000072479248,0.03999999910593033,18.097000122070312,0.008999999612569809,21.138999938964844,27.32699966430664,25.95800018310547,27.033000946044922,65.4000015258789,24.650999069213867,41.013999938964844,49.750999450683594,NaN,NaN,NaN,NaN,31.68400001525879,35.1619987487793,22.46500015258789,36.70199966430664,11.111000061035156,94.35299682617188,41.819000244140625,224.18699645996094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.84400177001953,101.03299713134766,89.27200317382812,69.95899963378906,14.409000396728516,14.173999786376953,27.822999954223633,15.876999855041504,NaN,NaN,NaN,NaN,2.38700008392334,24.409000396728516,18.642000198364258,6.948999881744385,96.15599822998047,150.2480010986328,116.63300323486328,114.31600189208984,42.972999572753906,41.96699905395508,30.41699981689453,11.425999641418457,NaN,NaN,NaN,NaN,6.797999858856201,24.50200080871582,23.90999984741211,45.70399856567383,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.17800000309944153,6.75600004196167,29.573999404907227,29.2810001373291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.416999816894531,42.68199920654297,61.95100021362305,97.0999984741211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607,C,1,4.0,4.0,16.14900016784668,40.680999755859375,26.190000534057617,24.523000717163086,33.43000030517578,37.32899856567383,134.7469940185547,161.18099975585938,5.010000228881836,12.392000198364258,11.180999755859375,19.610000610351562,NaN,NaN,NaN,NaN,66.64099884033203,0.4699999988079071,16.4950008392334,39.84700012207031,12.42199993133545,2.624000072479248,10.36400032043457,43.650001525878906,27.781999588012695,7.5879998207092285,5.439000129699707,61.88999938964844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.5629997253418,14.70199966430664,28.801000595092773,23.659000396728516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.323001861572266,37.31999969482422,38.01100158691406,20.062999725341797,0.1940000057220459,0.0729999989271164,17.117000579833984,22.67099952697754,10.8149995803833,21.81800079345703,26.4950008392334,5.39900016784668,NaN,NaN,NaN,NaN,48.237998962402344,12.378000259399414,14.62600040435791,13.107999801635742,NaN,NaN,NaN,NaN,0.11400000005960464,22.608999252319336,2.249000072479248,0.3700000047683716,0.36800000071525574,26.350000381469727,31.09000015258789,31.298999786376953,115.3290023803711,90.62899780273438,114.16999816894531,61.191001892089844,NaN,NaN,NaN,NaN,54.986000061035156,50.80699920654297,18.82900047302246,81.29199981689453,64.69599914550781,67.27300262451172,70.00599670410156,63.284000396728516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.5,80.7760009765625,51.81800079345703,100.96099853515625,10.0600004196167,22.29599952697754,20.097000122070312,12.045999526977539,NaN,NaN,NaN,NaN,17.298999786376953,42.40700149536133,15.579999923706055,5.2769999504089355,79.46700286865234,154.5070037841797,135.093994140625,133.7830047607422,53.49300003051758,55.683998107910156,48.76100158691406,39.566001892089844,NaN,NaN,NaN,NaN,20.42099952697754,8.696000099182129,12.305000305175781,34.38600158691406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.38600158691406,7.01200008392334,4.2230000495910645,34.027000427246094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.06100082397461,40.18299865722656,46.323001861572266,70.97000122070312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608,C,1,1.0,7.0,20.464000701904297,31.968000411987305,18.801000595092773,26.18600082397461,4.540999889373779,4.517000198364258,5.24399995803833,26.9689998626709,2.4619998931884766,14.802000045776367,15.28499984741211,28.288000106811523,NaN,NaN,NaN,NaN,23.690000534057617,25.25200080871582,19.631000518798828,60.7140007019043,3.7260000705718994,15.73799991607666,5.982999801635742,62.198001861572266,12.095999717712402,12.479999542236328,8.946000099182129,47.821998596191406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.91699981689453,27.167999267578125,12.767000198364258,33.084999084472656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.799999237060547,63.52899932861328,25.118000030517578,38.597999572753906,0.7549999952316284,14.204999923706055,2.3450000286102295,2.3580000400543213,8.178000450134277,15.416000366210938,21.770000457763672,4.389999866485596,NaN,NaN,NaN,NaN,30.093000411987305,10.720000267028809,18.743000030517578,7.2820000648498535,NaN,NaN,NaN,NaN,36.07400131225586,0.009999999776482582,0.0,0.0,32.95199966430664,32.13100051879883,27.695999145507812,31.191999435424805,48.11600112915039,91.07599639892578,101.26000213623047,74.1760025024414,NaN,NaN,NaN,NaN,18.274999618530273,26.58099937438965,21.839000701904297,49.54899978637695,21.6560001373291,78.4010009765625,75.1969985961914,146.97300720214844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,95.33699798583984,120.80699920654297,118.35099792480469,91.93299865722656,12.348999977111816,8.401000022888184,6.184000015258789,10.77400016784668,NaN,NaN,NaN,NaN,16.367000579833984,36.27399826049805,27.816999435424805,17.62700080871582,106.0999984741211,126.7509994506836,145.61099243164062,155.77699279785156,45.50699996948242,23.420000076293945,39.797000885009766,51.03300094604492,NaN,NaN,NaN,NaN,22.545000076293945,23.628999710083008,7.695000171661377,62.28900146484375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.486000061035156,5.033999919891357,8.024999618530273,40.9900016784668,6.559999942779541,8.364999771118164,6.300000190734863,5.758999824523926,NaN,NaN,NaN,NaN,67.51899719238281,44.15299987792969,24.698999404907227,120.61299896240234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
609,M,0,7.0,2.0,37.75,42.31800079345703,50.06399917602539,19.70800018310547,45.542999267578125,115.54900360107422,154.46600341796875,136.13499450683594,15.027000427246094,18.464000701904297,16.29800033569336,7.443999767303467,NaN,NaN,NaN,NaN,47.41600036621094,7.533999919891357,16.4950008392334,26.440000534057617,18.648000717163086,12.869999885559082,10.1899995803833,19.226999282836914,15.715999603271484,19.399999618530273,5.635000228881836,36.847999572753906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,54.970001220703125,12.371999740600586,8.560999870300293,16.1200008392334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,42.06399917602539,64.38300323486328,90.18399810791016,22.954999923706055,14.548999786376953,0.05000000074505806,0.03200000151991844,28.2189998626709,20.003999710083008,20.799999237060547,43.290000915527344,28.44499969482422,NaN,NaN,NaN,NaN,15.998000144958496,16.700000762939453,18.319000244140625,19.790000915527344,NaN,NaN,NaN,NaN,24.191999435424805,4.691999912261963,2.072000026702881,0.0,31.525999069213867,37.845001220703125,35.57099914550781,24.290000915527344,108.81900024414062,75.70899963378906,76.63899993896484,121.87100219726562,NaN,NaN,NaN,NaN,18.562000274658203,56.375,18.77899932861328,67.54100036621094,32.361000061035156,149.08299255371094,50.11199951171875,181.4709930419922,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.77199935913086,92.77100372314453,77.14099884033203,32.21900177001953,6.890999794006348,16.489999771118164,22.992000579833984,7.7220001220703125,NaN,NaN,NaN,NaN,5.245999813079834,30.68199920654297,28.871000289916992,7.465000152587891,82.16799926757812,138.8350067138672,147.0189971923828,126.62100219726562,67.7040023803711,72.0719985961914,37.792999267578125,20.152000427246094,NaN,NaN,NaN,NaN,21.660999298095703,17.091999053955078,6.499000072479248,33.0359992980957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.378999710083008,2.244999885559082,4.057000160217285,25.961000442504883,2.3420000076293945,12.414999961853027,2.2839999198913574,20.474000930786133,NaN,NaN,NaN,NaN,107.83799743652344,60.60499954223633,62.638999938964844,145.83700561523438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
610,M,1,7.0,1.0,8.592000007629395,19.968000411987305,24.363000869750977,5.5279998779296875,16.229999542236328,99.98799896240234,148.03500366210938,168.88699340820312,12.95199966430664,43.4739990234375,21.760000228881836,11.5649995803833,NaN,NaN,NaN,NaN,2.1510000228881836,45.632999420166016,30.211000442504883,23.31800079345703,0.41200000047683716,8.307999610900879,7.186999797821045,35.058998107910156,4.618000030517578,30.57699966430664,5.4710001945495605,31.45800018310547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.624000072479248,16.516000747680664,23.45199966430664,26.711000442504883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.906999588012695,34.92499923706055,38.270999908447266,14.532999992370605,2.0959999561309814,23.941999435424805,32.08399963378906,26.82699966430664,6.73799991607666,26.742000579833984,23.600000381469727,10.206000328063965,NaN,NaN,NaN,NaN,19.302000045776367,19.246999740600586,8.704999923706055,11.163000106811523,NaN,NaN,NaN,NaN,0.05700000002980232,0.0,0.0,0.0,31.986000061035156,32.57699966430664,33.404998779296875,33.737998962402344,121.06199645996094,73.27300262451172,66.35199737548828,70.09600067138672,NaN,NaN,NaN,NaN,30.735000610351562,26.676000595092773,53.28900146484375,45.5890007019043,53.029998779296875,84.26699829101562,137.2830047607422,144.44000244140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07099914550781,113.04000091552734,42.92499923706055,68.08000183105469,16.554000854492188,25.280000686645508,14.305999755859375,28.791000366210938,NaN,NaN,NaN,NaN,15.402000427246094,41.74800109863281,9.170999526977539,18.69099998474121,114.9260025024414,198.6439971923828,87.94100189208984,161.3679962158203,45.44200134277344,81.20600128173828,26.836000442504883,28.945999145507812,NaN,NaN,NaN,NaN,8.718999862670898,10.586999893188477,24.458999633789062,40.96200180053711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.605999946594238,2.2690000534057617,4.685999870300293,26.305999755859375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.310001373291016,46.00199890136719,30.479999542236328,113.35600280761719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
611,M,0,6.0,6.0,23.30500030517578,56.189998626708984,60.01599884033203,27.013999938964844,130.09800720214844,115.61100006103516,93.05699920654297,87.91999816894531,20.39699935913086,9.734000205993652,17.062999725341797,5.811999797821045,NaN,NaN,NaN,NaN,52.959999084472656,4.783999919891357,26.55900001525879,74.98500061035156,20.81100082397461,17.354000091552734,14.07699966430664,32.57699966430664,44.48899841308594,11.04699993133545,15.164999961853027,46.00699996948242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.371000289916992,16.367000579833984,12.925999641418457,36.665000915527344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.74700164794922,69.875,64.69100189208984,49.71900177001953,48.680999755859375,20.382999420166016,3.361999988555908,14.51099967956543,18.94099998474121,33.50899887084961,39.55699920654297,26.46299934387207,NaN,NaN,NaN,NaN,20.808000564575195,18.37700080871582,11.833999633789062,34.44599914550781,NaN,NaN,NaN,NaN,0.03400000184774399,0.0,0.0,0.22300000488758087,36.459999084472656,29.43199920654297,31.089000701904297,32.757999420166016,135.072998046875,100.58799743652344,51.6879997253418,28.447999954223633,NaN,NaN,NaN,NaN,47.071998596191406,54.612998962402344,38.124000549316406,89.3219985961914,53.777000427246094,156.36099243164062,109.18599700927734,30.774999618530273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,56.35900115966797,129.9250030517578,59.904998779296875,110.08599853515625,8.496000289916992,38.60100173950195,18.719999313354492,3.619999885559082,NaN,NaN,NaN,NaN,16.878000259399414,17.989999771118164,24.135000228881836,20.38599967956543,94.43900299072266,109.8010025024414,158.88099670410156,164.1320037841797,43.60200119018555,37.159000396728516,30.493000030517578,37.53300094604492,NaN,NaN,NaN,NaN,14.574999809265137,19.62700080871582,10.946999549865723,41.43600082397461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.333000183105469,14.217000007629395,4.380000114440918,36.04399871826172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.69499969482422,38.19499969482422,114.5989990234375,137.73500061035156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
612,C,1,2.0,2.0,4.486000061035156,17.926000595092773,24.143999099731445,18.378000259399414,9.12399959564209,15.881999969482422,23.566999435424805,33.67900085449219,14.22599983215332,25.351999282836914,14.581000328063965,14.621000289916992,NaN,NaN,NaN,NaN,12.718999862670898,0.0,7.289000034332275,48.52000045776367,2.5250000953674316,0.0,2.565000057220459,55.55799865722656,10.848999977111816,19.36199951171875,9.423999786376953,45.04800033569336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.498000144958496,14.444000244140625,7.755000114440918,31.514999389648438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.136999130249023,51.35900115966797,49.96500015258789,29.731000900268555,11.706999778747559,0.00800000037997961,2.2869999408721924,4.052000045776367,4.436999797821045,32.73699951171875,22.882999420166016,12.114999771118164,NaN,NaN,NaN,NaN,52.066001892089844,14.829000473022461,20.072999954223633,9.246000289916992,NaN,NaN,NaN,NaN,29.09000015258789,0.3009999990463257,0.0,0.0,40.308998107910156,33.85900115966797,29.695999145507812,32.196998596191406,109.85700225830078,82.78700256347656,67.03600311279297,83.68199920654297,NaN,NaN,NaN,NaN,26.131999969482422,50.30799865722656,16.902000427246094,105.68199920654297,66.05500030517578,160.6699981689453,74.05699920654297,174.08700561523438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,130.5229949951172,114.09300231933594,52.880001068115234,47.61199951171875,8.692999839782715,12.168000221252441,11.350000381469727,10.340999603271484,NaN,NaN,NaN,NaN,24.219999313354492,30.33300018310547,21.584999084472656,12.944999694824219,88.80000305175781,107.56600189208984,114.2750015258789,140.4669952392578,42.9630012512207,34.36000061035156,30.679000854492188,20.391000747680664,0.10499999672174454,4.504000186920166,4.14300012588501,7.840000152587891,20.885000228881836,6.243000030517578,8.680999755859375,28.048999786376953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.329999923706055,2.2699999809265137,3.2750000953674316,48.84600067138672,4.520999908447266,2.2690000534057617,0.0020000000949949026,16.275999069213867,NaN,NaN,NaN,NaN,58.0989990234375,56.70399856567383,43.76300048828125,86.50900268554688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
613,M,1,7.0,6.0,26.034000396728516,35.9119987487793,35.1619987487793,32.20399856567383,115.74500274658203,127.44999694824219,144.47000122070312,66.68000030517578,19.812999725341797,20.246000289916992,15.260000228881836,9.477999687194824,NaN,NaN,NaN,NaN,26.90399932861328,17.812000274658203,15.04800033569336,63.10499954223633,8.472999572753906,11.23900032043457,3.8559999465942383,22.44499969482422,2.5309998989105225,13.230999946594238,24.218000411987305,55.07099914550781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.725000381469727,16.291000366210938,14.425000190734863,28.429000854492188,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.051998138427734,54.029998779296875,60.145999908447266,37.45100021362305,16.643999099731445,0.05999999865889549,0.014000000432133675,4.019999980926514,14.713000297546387,31.982999801635742,15.067999839782715,17.9060001373291,NaN,NaN,NaN,NaN,11.246000289916992,14.630999565124512,29.385000228881836,26.194000244140625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32.43000030517578,35.71500015258789,29.65399932861328,35.86000061035156,67.09100341796875,110.78600311279297,104.37899780273438,117.96900177001953,NaN,NaN,NaN,NaN,27.18400001525879,36.012001037597656,18.187999725341797,72.89800262451172,63.80799865722656,127.01699829101562,107.33300018310547,88.10199737548828,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.01899719238281,88.68699645996094,96.39399719238281,103.8270034790039,6.400000095367432,20.506999969482422,12.692999839782715,18.114999771118164,NaN,NaN,NaN,NaN,13.024999618530273,16.999000549316406,13.751999855041504,9.946999549865723,100.54900360107422,162.4980010986328,121.13500213623047,190.875,43.13800048828125,82.66799926757812,25.003000259399414,62.37799835205078,NaN,NaN,NaN,NaN,16.652000427246094,23.052000045776367,14.755000114440918,71.36399841308594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.434999942779541,2.2699999809265137,5.633999824523926,35.862998962402344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.80699920654297,40.1510009765625,67.15299987792969,129.0659942626953,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
